replicate,raw_ability_elo,raw_mean_holes,raw_mean_max_height,raw_mean_bumpiness,raw_line_clear_rate,raw_lines_cleared,raw_placements_observed,z_hole_management,z_height_management,z_surface_management,primary_weakness,secondary_weakness,top_two_margin,confidence,mixed,selected_tutorial
482,1500.0,25.6,10.875,14.75,0.0,0,40,-1.0794443081985003,-0.9544637365080219,-1.1469892049388557,height_management,hole_management,0.12498057169047849,low/mixed,True,stack_height
483,1500.0,30.5,12.9,21.25,0.0,0,40,-0.007587760003168579,1.51161481714907,0.9994233423151437,height_management,surface_management,0.5121914748339262,moderate,False,stack_height
484,1500.0,24.4,11.575,20.525,0.0,0,40,-1.3419397893891944,-0.10199213771297873,0.7600157889675818,surface_management,height_management,0.8620079266805606,high,False,bumpiness
485,1500.0,29.675,11.05,20.95,0.025,1,40,-0.18805340332177026,-0.7413458368092599,0.9003581478264974,surface_management,hole_management,1.0884115511482677,high,False,bumpiness
486,1500.0,23.1,10.975,17.25,0.0,0,40,-1.6263098940124452,-0.8326820795373017,-0.32144591753347135,surface_management,height_management,0.5112361620038304,moderate,False,bumpiness
487,1500.0,29.7,10.55,14.075,0.0,0,40,-0.18258474746363113,-1.3502541216628627,-1.3698858925383097,hole_management,height_management,1.1676693741992317,high,False,hole_avoidance
488,1500.0,26.5,10.825,16.175,0.025,1,40,-0.8825726973054805,-1.015354564993383,-0.6764295311177864,surface_management,hole_management,0.20614316618769413,low/mixed,True,bumpiness
489,1500.0,33.1,12.525,19.75,0.025,1,40,0.5611524492433345,1.054933603508868,0.5040973698719131,height_management,hole_management,0.4937811542655334,moderate,False,stack_height
490,1500.0,29.925,11.75,17.775,0.0,0,40,-0.13336684474037577,0.11112576198578313,-0.14808182717834106,height_management,hole_management,0.2444926067261589,low/mixed,True,stack_height
491,1500.0,30.125,11.95,17.925,0.0,0,40,-0.08961759787526032,0.3546890759272234,-0.0985492299340173,height_management,hole_management,0.4443066738024837,moderate,False,stack_height
492,1500.0,30.975,11.95,14.6,0.0,0,40,0.09631670130148128,0.3546890759272234,-1.196521802183179,height_management,hole_management,0.2583723746257421,low/mixed,True,stack_height
493,1500.0,24.25,10.65,14.075,0.0,0,40,-1.374751724538031,-1.2284724646921426,-1.3698858925383097,height_management,surface_management,0.14141342784616717,low/mixed,True,stack_height
494,1500.0,29.4,11.55,18.375,0.0,0,40,-0.24820861776130465,-0.13243755195565715,0.05004856179895167,surface_management,height_management,0.18248611375460883,low/mixed,True,bumpiness
495,1500.0,24.2,10.45,14.175,0.0,0,40,-1.38568903625431,-1.4720357786335851,-1.336864161042094,surface_management,hole_management,0.04882487521221601,low/mixed,True,bumpiness
496,1500.0,33.25,12.175,19.025,0.0,0,40,0.5939643843921708,0.6286978041113463,0.26468981652435114,height_management,hole_management,0.03473341971917554,low/mixed,True,stack_height
497,1500.0,29.125,11.35,18.55,0.0,0,40,-0.3083638322008383,-0.3760008658970996,0.1078365919173288,surface_management,hole_management,0.4162004241181671,moderate,False,bumpiness
498,1500.0,46.1,14.15,21.2,0.0,0,40,3.404853495475848,3.033885529283077,0.9829124765670358,hole_management,height_management,0.37096796619277095,moderate,False,hole_avoidance
499,1500.0,31.575,11.825,18.525,0.0,0,40,0.2275644418968276,0.20246200471382267,0.09958115904327426,hole_management,height_management,0.025102437183004922,low/mixed,True,hole_avoidance
500,1500.0,37.875,13.325,20.55,0.0,0,40,1.605665718147969,2.029186859274631,0.7682712218416363,height_management,hole_management,0.42352114112666217,moderate,False,stack_height
501,1500.0,29.025,11.45,14.125,0.0,0,40,-0.3302384556333964,-0.25421920892637945,-1.3533750267902018,height_management,hole_management,0.07601924670701693,low/mixed,True,stack_height
502,1500.0,32.9,11.75,19.025,0.0,0,40,0.5174032023782182,0.11112576198578313,0.26468981652435114,hole_management,surface_management,0.2527133858538671,low/mixed,True,hole_avoidance
503,1500.0,30.925,11.325,20.525,0.0,0,40,0.08537938958520222,-0.4064462801397801,0.7600157889675818,surface_management,hole_management,0.6746363993823796,moderate,False,bumpiness
504,1500.0,35.975,12.1,18.8,0.0,0,40,1.190047872929371,0.5373615613833047,0.19039092065786725,hole_management,height_management,0.6526863115460664,moderate,False,hole_avoidance
505,1500.0,30.325,11.725,14.75,0.0,0,40,-0.04586835101014488,0.08068034774310255,-1.1469892049388557,height_management,hole_management,0.12654869875324742,low/mixed,True,stack_height
506,1500.0,30.975,12.425,23.825,0.0,0,40,0.09631670130148128,0.9331519465381478,1.8497329283426895,surface_management,height_management,0.9165809818045417,high,False,bumpiness
507,1500.0,29.1,11.3,19.575,0.0,0,40,-0.31383248805897745,-0.43689169438245856,0.4463093397535359,surface_management,hole_management,0.7601418278125134,high,False,bumpiness
508,1500.0,34.7,12.1,17.675,0.0,0,40,0.9111464241642595,0.5373615613833047,-0.18110355867455574,hole_management,height_management,0.3737848627809548,moderate,False,hole_avoidance
509,1500.0,36.125,12.025,18.05,0.0,0,40,1.2228598080782076,0.4460253186552651,-0.05727206556374807,hole_management,height_management,0.7768344894229424,high,False,hole_avoidance
510,1500.0,22.875,10.225,13.25,0.0,0,40,-1.6755277967357007,-1.746044506817706,-1.6423151773820863,surface_management,hole_management,0.033212619353614414,low/mixed,True,bumpiness
511,1500.0,32.45,11.575,20.75,0.0,0,40,0.4189673969317091,-0.10199213771297873,0.8343146848340669,surface_management,hole_management,0.4153472879023578,moderate,False,bumpiness
512,1500.0,28.45,10.95,17.525,0.0,0,40,-0.4560175403706036,-0.8631274937799822,-0.2306361559188795,surface_management,hole_management,0.2253813844517241,low/mixed,True,bumpiness
513,1500.0,27.1,11.05,17.975,0.0,0,40,-0.7513249567101334,-0.7413458368092599,-0.08203836418590937,surface_management,height_management,0.6593074726233505,moderate,False,bumpiness
514,1500.0,31.325,11.825,16.7,0.0,0,40,0.1728778833154331,0.20246200471382267,-0.5030654407626561,height_management,hole_management,0.029584121398389562,low/mixed,True,stack_height
515,1500.0,30.425,10.575,16.375,0.0,0,40,-0.023993727577586773,-1.3198087074201843,-0.6103860681253559,hole_management,surface_management,0.5863923405477691,moderate,False,hole_avoidance
516,1500.0,36.25,11.6,14.875,0.025,1,40,1.2502030873689047,-0.07154672347029815,-1.1057120405685865,hole_management,height_management,1.321749810839203,high,False,hole_avoidance
517,1500.0,30.0,11.2,15.9,0.0,0,40,-0.11696087716595757,-0.5586733513531809,-0.7672392927323788,hole_management,height_management,0.44171247418722326,moderate,False,hole_avoidance
518,1500.0,29.625,11.15,19.45,0.025,1,40,-0.1989907150380493,-0.6195641798385398,0.40503217538326675,surface_management,hole_management,0.6040228904213161,moderate,False,bumpiness
519,1500.0,30.05,13.4,19.525,0.0,0,40,-0.10602356544967852,2.120523102002673,0.42979847400542803,height_management,surface_management,1.6907246279972448,high,False,stack_height
520,1500.0,40.4,13.175,16.55,0.025,1,40,2.157999959820053,1.846514373818552,-0.5525980380069787,hole_management,height_management,0.3114855860015009,low/mixed,True,hole_avoidance
521,1500.0,37.925,11.725,22.225,0.0,0,40,1.6166030298642473,0.08068034774310255,1.3213852244032442,hole_management,surface_management,0.29521780546100307,low/mixed,True,hole_avoidance
522,1500.0,38.325,12.125,21.175,0.0,0,40,1.7041015235944796,0.5678069756259853,0.9746570436929824,hole_management,surface_management,0.7294444799014972,moderate,False,hole_avoidance
523,1500.0,35.4,10.725,13.825,0.0,0,40,1.064268788192163,-1.137136221964103,-1.4524402212788483,hole_management,height_management,2.2014050101562663,high,False,hole_avoidance
524,1500.0,35.975,11.975,14.625,0.0,0,40,1.190047872929371,0.385134490169904,-1.1882663693091249,hole_management,height_management,0.8049133827594671,high,False,hole_avoidance
525,1500.0,33.65,13.175,11.4,0.05,2,40,0.6814628781224017,1.846514373818552,-2.2532172100620707,height_management,hole_management,1.1650514956961504,high,False,stack_height
526,1500.0,26.975,9.975,15.25,0.0,0,40,-0.7786682360008307,-2.050498649244507,-0.9818805474577789,hole_management,surface_management,0.20321231145694818,low/mixed,True,hole_avoidance
527,1500.0,34.05,13.525,19.4,0.0,0,40,0.7689613718526326,2.2727501732160738,0.3885213096351588,height_management,hole_management,1.503788801363441,high,False,stack_height
528,1500.0,31.0,11.6,18.85,0.025,1,40,0.10178535715962041,-0.07154672347029815,0.20690178640597517,surface_management,hole_management,0.10511642924635477,low/mixed,True,bumpiness
529,1500.0,26.9,10.875,12.875,0.0,0,40,-0.7950742035752496,-0.9544637365080219,-1.766146670492894,hole_management,height_management,0.15938953293277225,low/mixed,True,hole_avoidance
530,1500.0,28.825,11.175,19.75,0.0,0,40,-0.3739877024985118,-0.5891187655958593,0.5040973698719131,surface_management,hole_management,0.878085072370425,high,False,bumpiness
531,1500.0,27.275,12.95,28.65,0.0,0,40,-0.7130443657031579,1.572505645634429,3.4430314730350813,surface_management,height_management,1.8705258274006522,high,False,bumpiness
532,1500.0,35.425,11.625,19.45,0.0,0,40,1.0697374440503022,-0.04110130922761759,0.40503217538326675,hole_management,surface_management,0.6647052686670355,moderate,False,hole_avoidance
533,1500.0,28.525,10.475,13.5,0.0,0,40,-0.4396115727961854,-1.4415903643909045,-1.559760848641548,hole_management,height_management,1.0019787915947191,high,False,hole_avoidance
534,1500.0,40.275,13.275,19.725,0.0,0,40,2.1306566805293556,1.968296030789272,0.4958419369978597,hole_management,height_management,0.16236064974008357,low/mixed,True,hole_avoidance
535,1500.0,25.725,11.4,19.675,0.0,0,40,-1.052101028907803,-0.31511003741173843,0.4793310712497518,surface_management,height_management,0.7944411086614902,high,False,bumpiness
536,1500.0,32.9,12.575,21.1,0.0,0,40,0.5174032023782182,1.115824431994227,0.9498907450708212,height_management,surface_management,0.16593368692340582,low/mixed,True,stack_height
537,1500.0,29.025,11.625,18.625,0.0,0,40,-0.3302384556333964,-0.04110130922761759,0.13260289053949012,surface_management,height_management,0.17370419976710771,low/mixed,True,bumpiness
538,1500.0,36.825,12.65,17.8,0.025,1,40,1.3759821721061127,1.2071606747222687,-0.1398263943042865,hole_management,height_management,0.168821497383844,low/mixed,True,hole_avoidance
539,1500.0,27.4,11.8,20.85,0.0,0,40,-0.6857010864124606,0.17201659047114426,0.8673364163302827,surface_management,height_management,0.6953198258591384,moderate,False,bumpiness
540,1500.0,29.575,11.425,14.95,0.0,0,40,-0.20992802675432837,-0.28466462316905783,-1.0809457419464252,hole_management,height_management,0.07473659641472946,low/mixed,True,hole_avoidance
541,1500.0,24.15,10.85,18.825,0.0,0,40,-1.396626347970589,-0.9849091507507024,0.19864635353192062,surface_management,height_management,1.183555504282623,high,False,bumpiness
542,1500.0,29.325,10.825,17.225,0.0,0,40,-0.26461458533572285,-1.015354564993383,-0.3297013504075247,hole_management,surface_management,0.06508676507180183,low/mixed,True,hole_avoidance
543,1500.0,20.075,10.35,16.2,0.0,0,40,-2.288017252847319,-1.5938174356043053,-0.668174098243733,surface_management,height_management,0.9256433373605724,high,False,bumpiness
544,1500.0,26.1,10.775,19.6,0.0,0,40,-0.9700711910357114,-1.076245393478742,0.4545647726275905,surface_management,hole_management,1.424635963663302,high,False,bumpiness
545,1500.0,23.625,11.175,13.875,0.0,0,40,-1.511468120991517,-0.5891187655958593,-1.4359293555307402,height_management,surface_management,0.8468105899348809,high,False,stack_height
546,1500.0,26.1,11.75,21.275,0.0,0,40,-0.9700711910357114,0.11112576198578313,1.0076787751891971,surface_management,height_management,0.896553013203414,high,False,bumpiness
547,1500.0,27.65,10.975,19.825,0.0,0,40,-0.6310145278310662,-0.8326820795373017,0.5288636684940744,surface_management,hole_management,1.1598781963251406,high,False,bumpiness
548,1500.0,30.05,11.625,17.175,0.0,0,40,-0.10602356544967852,-0.04110130922761759,-0.34621221615563263,height_management,hole_management,0.06492225622206094,low/mixed,True,stack_height
549,1500.0,29.1,11.375,16.775,0.0,0,40,-0.31383248805897745,-0.345555451654419,-0.47829914214049485,hole_management,height_management,0.03172296359544152,low/mixed,True,hole_avoidance
550,1500.0,20.725,10.3,17.025,0.0,0,40,-2.145832200535693,-1.6547082640896642,-0.3957448133999564,surface_management,height_management,1.2589634506897078,high,False,bumpiness
551,1500.0,38.35,11.8,16.75,0.0,0,40,1.7095701794526188,0.17201659047114426,-0.4865545750145482,hole_management,height_management,1.5375535889814747,high,False,hole_avoidance
552,1500.0,35.65,12.925,18.775,0.0,0,40,1.1189553467735578,1.5420602313917506,0.1821354877838127,height_management,hole_management,0.42310488461819284,moderate,False,stack_height
553,1500.0,28.95,11.65,17.05,0.0,0,40,-0.3466444232078146,-0.010655894984937011,-0.3874893805259018,height_management,hole_management,0.33598852822287756,low/mixed,True,stack_height
554,1500.0,27.4,11.35,13.775,0.0,0,40,-0.6857010864124606,-0.3760008658970996,-1.4689510870269555,height_management,hole_management,0.30970022051536106,low/mixed,True,stack_height
555,1500.0,30.025,10.825,12.9,0.0,0,40,-0.11149222130781843,-1.015354564993383,-1.75789123761884,hole_management,height_management,0.9038623436855646,high,False,hole_avoidance
556,1500.0,35.8,11.825,17.45,0.0,0,40,1.151767281922394,0.20246200471382267,-0.2554024545410408,hole_management,height_management,0.9493052772085714,high,False,hole_avoidance
557,1500.0,35.7,11.825,12.625,0.025,1,40,1.1298926584898374,0.20246200471382267,-1.8487009992334325,hole_management,height_management,0.9274306537760147,high,False,hole_avoidance
558,1500.0,39.25,13.675,12.7,0.05,2,40,1.9064417903456388,2.455422658672155,-1.8239347006112712,height_management,hole_management,0.5489808683265163,moderate,False,stack_height
559,1500.0,40.225,13.425,20.325,0.025,1,40,2.1197193688130778,2.1509685162453533,0.6939723259751512,height_management,hole_management,0.03124914743227558,low/mixed,True,stack_height
560,1500.0,32.8,10.675,15.6,0.0,0,40,0.49552857894566016,-1.1980270504494621,-0.8663044872210252,hole_management,surface_management,1.3618330661666853,high,False,hole_avoidance
561,1500.0,30.0,10.7,15.05,0.025,1,40,-0.11696087716595757,-1.1675816362067837,-1.0479240104502094,hole_management,surface_management,0.9309631332842518,high,False,hole_avoidance
562,1500.0,33.625,11.225,16.4,0.0,0,40,0.6759942222642626,-0.5282279371105003,-0.6021306352513025,hole_management,height_management,1.2042221593747628,high,False,hole_avoidance
563,1500.0,25.75,10.625,16.275,0.0,0,40,-1.046632373049664,-1.2589178789348232,-0.6434077996215717,surface_management,hole_management,0.40322457342809237,moderate,False,bumpiness
564,1500.0,30.95,12.125,21.075,0.0,0,40,0.09084804544334135,0.5678069756259853,0.9416353121967665,surface_management,height_management,0.3738283365707813,moderate,False,bumpiness
565,1500.0,40.9,13.2,22.625,0.0,0,40,2.267373076982842,1.8769597880612305,1.4534721503881052,hole_management,height_management,0.3904132889216114,moderate,False,hole_avoidance
566,1500.0,28.2,11.05,15.15,0.0,0,40,-0.5107040989519981,-0.7413458368092599,-1.014902278953994,hole_management,height_management,0.23064173785726183,low/mixed,True,hole_avoidance
567,1500.0,28.4,10.95,17.2,0.0,0,40,-0.46695485208688264,-0.8631274937799822,-0.33795678328157924,surface_management,hole_management,0.1289980688053034,low/mixed,True,bumpiness
568,1500.0,31.125,12.275,22.75,0.0,0,40,0.12912863645031766,0.7504794610820665,1.4947493147583744,surface_management,height_management,0.7442698536763078,moderate,False,bumpiness
569,1500.0,27.2,12.075,17.575,0.0,0,40,-0.729450333277576,0.506916147140624,-0.2141252901707716,height_management,surface_management,0.7210414373113956,moderate,False,stack_height
570,1500.0,35.75,11.975,16.7,0.0,0,40,1.1408299702061158,0.385134490169904,-0.5030654407626561,hole_management,height_management,0.7556954800362118,high,False,hole_avoidance
571,1500.0,35.825,11.375,15.125,0.025,1,40,1.1572359377805348,-0.345555451654419,-1.0231577118280482,hole_management,height_management,1.5027913894349538,high,False,hole_avoidance
572,1500.0,26.85,12.475,21.15,0.0,0,40,-0.8060115152915279,0.9940427750235068,0.966401610818928,height_management,surface_management,0.02764116420457885,low/mixed,True,stack_height
573,1500.0,36.225,12.55,11.125,0.025,1,40,1.2447344315107656,1.0853790177515485,-2.344026971676663,hole_management,height_management,0.15935541375921702,low/mixed,True,hole_avoidance
574,1500.0,26.05,11.05,18.575,0.0,0,40,-0.9810085027519904,-0.7413458368092599,0.11609202479138218,surface_management,height_management,0.8574378616006421,high,False,bumpiness
575,1500.0,34.25,12.775,20.3,0.0,0,40,0.8127106187177489,1.3593877459356694,0.6857168931010978,height_management,hole_management,0.5466771272179205,moderate,False,stack_height
576,1500.0,25.85,10.575,13.4,0.0,0,40,-1.0247577496171059,-1.3198087074201843,-1.5927825801377633,hole_management,height_management,0.29505095780307844,low/mixed,True,hole_avoidance
577,1500.0,32.55,11.625,22.6,0.0,0,40,0.4408420203642657,-0.04110130922761759,1.4452167175140518,surface_management,hole_management,1.0043746971497862,high,False,bumpiness
578,1500.0,35.45,11.9,22.05,0.0,0,40,1.075206099908443,0.2937982474418644,1.263597194284867,surface_management,hole_management,0.18839109437642398,low/mixed,True,bumpiness
579,1500.0,31.6,11.9,16.925,0.0,0,40,0.2330330977549675,0.2937982474418644,-0.42876654489617105,height_management,hole_management,0.06076514968689689,low/mixed,True,stack_height
580,1500.0,35.75,12.125,17.275,0.0,0,40,1.1408299702061158,0.5678069756259853,-0.31319048465941796,hole_management,height_management,0.5730229945801305,moderate,False,hole_avoidance
581,1500.0,30.0,11.35,17.775,0.0,0,40,-0.11696087716595757,-0.3760008658970996,-0.14808182717834106,hole_management,surface_management,0.03112095001238349,low/mixed,True,hole_avoidance
582,1500.0,29.45,12.35,19.075,0.0,0,40,-0.2372713060450256,0.8418157038101061,0.2812006822724591,height_management,surface_management,0.560615021537647,moderate,False,stack_height
583,1500.0,36.4,12.65,22.175,0.0,0,40,1.2830150225177412,1.2071606747222687,1.3048743586551361,surface_management,hole_management,0.02185933613739488,low/mixed,True,bumpiness
584,1500.0,25.55,11.625,23.6,0.0,0,40,-1.0903816199147793,-0.04110130922761759,1.7754340324762055,surface_management,height_management,1.816535341703823,high,False,bumpiness
585,1500.0,27.825,11.875,24.825,0.0,0,40,-0.5927339368240898,0.26335283319918384,2.179950243304843,surface_management,height_management,1.9165974101056593,high,False,bumpiness
586,1500.0,27.675,10.5,17.1,0.0,0,40,-0.6255458719729262,-1.411144950148224,-0.3709785147777939,surface_management,hole_management,0.2545673571951323,low/mixed,True,bumpiness
587,1500.0,34.45,12.25,20.975,0.025,1,40,0.856459865582865,0.720034046839386,0.908613580700552,surface_management,hole_management,0.05215371511768696,low/mixed,True,bumpiness
588,1500.0,31.75,11.225,16.825,0.0,0,40,0.2658450329038039,-0.5282279371105003,-0.4617882763923869,hole_management,surface_management,0.7276333092961909,moderate,False,hole_avoidance
589,1500.0,36.65,12.25,16.8,0.0,0,40,1.3377015810991357,0.720034046839386,-0.4700437092664403,hole_management,height_management,0.6176675342597497,moderate,False,hole_avoidance
590,1500.0,31.75,12.525,18.175,0.0,0,40,0.2658450329038039,1.054933603508868,-0.015994901193478853,height_management,hole_management,0.789088570605064,high,False,stack_height
591,1500.0,26.525,11.325,20.55,0.0,0,40,-0.8771040414473413,-0.4064462801397801,0.7682712218416363,surface_management,height_management,1.1747175019814164,high,False,bumpiness
592,1500.0,31.425,11.775,15.125,0.0,0,40,0.19475250674799122,0.14157117622846369,-1.0231577118280482,hole_management,height_management,0.05318133051952753,low/mixed,True,hole_avoidance
593,1500.0,31.45,13.275,26.0,0.025,1,40,0.20022116260613035,1.968296030789272,2.567955588385374,surface_management,height_management,0.5996595575961021,moderate,False,bumpiness
594,1500.0,32.5,11.275,14.85,0.0,0,40,0.42990470864798735,-0.4673371086251391,-1.1139674734426406,hole_management,height_management,0.8972418172731265,high,False,hole_avoidance
595,1500.0,30.8,12.025,14.525,0.025,1,40,0.05803611029450497,0.4460253186552651,-1.2212881008053402,height_management,hole_management,0.3879892083607602,moderate,False,stack_height
596,1500.0,23.55,10.5,15.0,0.0,0,40,-1.5278740885659354,-1.411144950148224,-1.0644348761983173,surface_management,height_management,0.3467100739499067,low/mixed,True,bumpiness
597,1500.0,25.45,11.15,24.0,0.025,1,40,-1.1122562433473375,-0.6195641798385398,1.9075209584610666,surface_management,height_management,2.5270851382996065,high,False,bumpiness
598,1500.0,29.0,11.625,19.45,0.0,0,40,-0.33570711149153554,-0.04110130922761759,0.40503217538326675,surface_management,height_management,0.4461334846108843,moderate,False,bumpiness
599,1500.0,35.325,11.475,15.7,0.0,0,40,1.0478628206177458,-0.22377379468369887,-0.8332827557248099,hole_management,height_management,1.2716366153014447,high,False,hole_avoidance
600,1500.0,28.55,11.025,20.0,0.0,0,40,-0.43414291693804546,-0.7717912510519406,0.5866516986124516,surface_management,hole_management,1.020794615550497,high,False,bumpiness
601,1500.0,29.375,11.8,18.15,0.025,1,40,-0.2536772736194438,0.17201659047114426,-0.0242503340675334,height_management,surface_management,0.19626692453867767,low/mixed,True,stack_height
602,1500.0,33.95,11.025,15.625,0.0,0,40,0.747086748420076,-0.7717912510519406,-0.8580490543469712,hole_management,height_management,1.5188779994720165,high,False,hole_avoidance
603,1500.0,31.875,12.05,17.75,0.0,0,40,0.29318831219450114,0.47647073289794567,-0.15633726005239443,height_management,hole_management,0.18328242070344453,low/mixed,True,stack_height
604,1500.0,29.825,11.975,25.1,0.0,0,40,-0.15524146817293386,0.385134490169904,2.270760004919436,surface_management,height_management,1.885625514749532,high,False,bumpiness
605,1500.0,31.275,11.725,18.3,0.0,0,40,0.16194057159915404,0.08068034774310255,0.025282263176790366,hole_management,height_management,0.08126022385605149,low/mixed,True,hole_avoidance
606,1500.0,31.0,12.225,21.6,0.0,0,40,0.10178535715962041,0.6895886325967053,1.1149994025518981,surface_management,height_management,0.4254107699551928,moderate,False,bumpiness
607,1500.0,34.05,11.675,14.8,0.0,0,40,0.7689613718526326,0.019789519257743565,-1.1304783391907478,hole_management,height_management,0.749171852594889,moderate,False,hole_avoidance
608,1500.0,26.375,10.925,19.425,0.0,0,40,-0.9099159765961777,-0.8935729080226607,0.39677674250921335,surface_management,height_management,1.2903496505318741,high,False,bumpiness
609,1500.0,27.75,10.75,20.325,0.0,0,40,-0.609139904398508,-1.1066908077214226,0.6939723259751512,surface_management,hole_management,1.3031122303736593,high,False,bumpiness
610,1500.0,35.675,11.4,14.0,0.0,0,40,1.1244240026316967,-0.31511003741173843,-1.394652191160471,hole_management,height_management,1.439534040043435,high,False,hole_avoidance
611,1500.0,30.25,11.625,18.725,0.0,0,40,-0.062274318584563074,-0.04110130922761759,0.16562462203570597,surface_management,height_management,0.20672593126332356,low/mixed,True,bumpiness
612,1500.0,26.25,11.55,18.425,0.0,0,40,-0.937259255886875,-0.13243755195565715,0.06655942754705958,surface_management,height_management,0.19899697950271672,low/mixed,True,bumpiness
613,1500.0,28.9,11.75,17.075,0.0,0,40,-0.3575817349240937,0.11112576198578313,-0.3792339476518485,height_management,hole_management,0.4687074969098768,moderate,False,stack_height
614,1500.0,27.925,10.9,19.525,0.0,0,40,-0.5708593133915317,-0.9240183222653412,0.42979847400542803,surface_management,hole_management,1.0006577873969598,high,False,bumpiness
615,1500.0,27.3,12.7,17.925,0.0,0,40,-0.7075757098450179,1.2680515032076276,-0.0985492299340173,height_management,surface_management,1.366600733141645,high,False,stack_height
616,1500.0,29.85,11.35,19.5,0.0,0,40,-0.14977281231479395,-0.3760008658970996,0.42154304113137464,surface_management,hole_management,0.5713158534461686,moderate,False,bumpiness
617,1500.0,35.45,10.925,14.75,0.0,0,40,1.075206099908443,-0.8935729080226607,-1.1469892049388557,hole_management,height_management,1.9687790079311036,high,False,hole_avoidance
618,1500.0,37.55,11.675,15.95,0.0,0,40,1.5345731919921555,0.019789519257743565,-0.7507284269842714,hole_management,height_management,1.514783672734412,high,False,hole_avoidance
619,1500.0,34.675,11.375,15.05,0.0,0,40,0.9056777683061189,-0.345555451654419,-1.0479240104502094,hole_management,height_management,1.2512332199605378,high,False,hole_avoidance
620,1500.0,37.675,12.275,18.05,0.0,0,40,1.5619164712828528,0.7504794610820665,-0.05727206556374807,hole_management,height_management,0.8114370102007863,high,False,hole_avoidance
621,1500.0,29.45,13.275,18.125,0.0,0,40,-0.2372713060450256,1.968296030789272,-0.03250576694158678,height_management,surface_management,2.0008017977308588,high,False,stack_height
622,1500.0,24.9,10.7,18.325,0.0,0,40,-1.2325666722264055,-1.1675816362067837,0.033537696050843745,surface_management,height_management,1.2011193322576275,high,False,bumpiness
623,1500.0,38.05,13.275,18.75,0.0,0,40,1.6439463091549444,1.968296030789272,0.17388005490975933,height_management,hole_management,0.3243497216343276,low/mixed,True,stack_height
624,1500.0,33.55,11.65,17.125,0.0,0,40,0.6595882546898436,-0.010655894984937011,-0.36272308190374053,hole_management,height_management,0.6702441496747806,moderate,False,hole_avoidance
625,1500.0,30.825,14.0,23.05,0.0,0,40,0.06350476615264411,2.851213043826996,1.5938145092470208,height_management,surface_management,1.257398534579975,high,False,stack_height
626,1500.0,32.125,11.6,13.65,0.0,0,40,0.34787487077589563,-0.07154672347029815,-1.5102282513972247,hole_management,height_management,0.4194215942461938,moderate,False,hole_avoidance
627,1500.0,29.3,11.175,12.85,0.0,0,40,-0.270083241193862,-0.5891187655958593,-1.774402103366948,hole_management,height_management,0.3190355244019973,low/mixed,True,hole_avoidance
628,1500.0,30.0,13.0,20.825,0.0,0,40,-0.11696087716595757,1.6333964741197902,0.8590809834562282,height_management,surface_management,0.774315490663562,high,False,stack_height
629,1500.0,36.7,13.45,20.3,0.025,1,40,1.3486388928154154,2.181413930488032,0.6857168931010978,height_management,hole_management,0.8327750376726166,high,False,stack_height
630,1500.0,32.175,11.475,18.9,0.0,0,40,0.3588121824921739,-0.22377379468369887,0.22341265215408193,hole_management,surface_management,0.13539953033809196,low/mixed,True,hole_avoidance
631,1500.0,29.4,12.975,18.75,0.025,1,40,-0.24820861776130465,1.6029510598771095,0.17388005490975933,height_management,surface_management,1.42907100496735,high,False,stack_height
632,1500.0,28.475,11.25,16.325,0.0,0,40,-0.45054888451246367,-0.4977825228678197,-0.6268969338734638,hole_management,height_management,0.047233638355356045,low/mixed,True,hole_avoidance
633,1500.0,33.725,11.5,16.3,0.025,1,40,0.6978688456968207,-0.1933283804410183,-0.6351523667475172,hole_management,height_management,0.891197226137839,high,False,hole_avoidance
634,1500.0,27.55,11.2,21.225,0.0,0,40,-0.6528891512636235,-0.5586733513531809,0.9911679094410903,surface_management,height_management,1.5498412607942713,high,False,bumpiness
635,1500.0,31.525,12.125,17.575,0.0,0,40,0.21662713018054852,0.5678069756259853,-0.2141252901707716,height_management,hole_management,0.35117984544543673,moderate,False,stack_height
636,1500.0,33.4,11.725,14.025,0.0,0,40,0.6267763195410072,0.08068034774310255,-1.3863967582864172,hole_management,height_management,0.5460959717979047,moderate,False,hole_avoidance
637,1500.0,30.85,10.9,17.5,0.0,0,40,0.06897342201078402,-0.9240183222653412,-0.23889158879293287,hole_management,surface_management,0.30786501080371687,low/mixed,True,hole_avoidance
638,1500.0,42.5,12.85,16.85,0.0,0,40,2.6173670519037673,1.4507239886637089,-0.45353284351833234,hole_management,height_management,1.1666430632400584,high,False,hole_avoidance
639,1500.0,33.375,11.775,14.5,0.0,0,40,0.621307663682868,0.14157117622846369,-1.2295435336793943,hole_management,height_management,0.47973648745440434,moderate,False,hole_avoidance
640,1500.0,30.2,11.0,17.2,0.0,0,40,-0.07321163030084213,-0.8022366652946211,-0.33795678328157924,hole_management,surface_management,0.2647451529807371,low/mixed,True,hole_avoidance
641,1500.0,35.3,11.525,12.65,0.0,0,40,1.0423941647596051,-0.16288296619833773,-1.8404455663593786,hole_management,height_management,1.2052771309579429,high,False,hole_avoidance
642,1500.0,32.9,12.575,21.125,0.0,0,40,0.5174032023782182,1.115824431994227,0.9581461779448746,height_management,surface_management,0.15767825404935243,low/mixed,True,stack_height
